3010,3639,0.30000000000000004
3639,3757,0.36363636363636365
327,2543,0.375
987,2543,0.375
1664,3630,0.38888888888888884
3189,3372,0.4
424,2277,0.41666666666666663
1738,1773,0.41666666666666663
327,991,0.4285714285714286
526,2546,0.4285714285714286
1025,1105,0.4285714285714286
3639,3851,0.4444444444444444
112,3377,0.4545454545454546
987,3492,0.4545454545454546
2277,3639,0.4545454545454546
2949,3441,0.4545454545454546
775,3751,0.46153846153846156
166,499,0.5
576,775,0.5
1448,1921,0.5
2124,2172,0.5
2543,3392,0.5
3195,3392,0.5
1395,3664,0.5294117647058824
3392,3630,0.5333333333333333
526,3010,0.5384615384615384
576,2701,0.5384615384615384
664,2927,0.5384615384615384
1105,3751,0.5384615384615384
245,991,0.5454545454545454
351,3441,0.5454545454545454
1897,3914,0.5454545454545454
327,3377,0.5555555555555556
987,2682,0.5555555555555556
1634,3377,0.5555555555555556
1897,3948,0.5555555555555556
1921,3289,0.5555555555555556
3324,3751,0.5555555555555556
128,2121,0.5625
1559,3904,0.5625
864,3668,0.5714285714285714
1025,1859,0.5714285714285714
1132,1410,0.5714285714285714
1619,1859,0.5714285714285714
1619,2927,0.5714285714285714
1738,2855,0.5714285714285714
2861,3392,0.5714285714285714
864,2243,0.5833333333333333
1132,2172,0.5833333333333333
1641,3392,0.5833333333333333
1859,2080,0.5833333333333333
2080,3307,0.5833333333333333
2243,2976,0.5833333333333333
2957,3751,0.5833333333333333
2976,3394,0.5833333333333333
3169,3757,0.5833333333333333
836,3179,0.5882352941176471
2343,3585,0.5882352941176471
96,1351,0.6
327,3120,0.6
825,2017,0.6
973,1921,0.6
1198,1834,0.6
2126,3328,0.6
3372,3763,0.6
1664,2750,0.6086956521739131
1738,3338,0.6111111111111112
2658,3195,0.6111111111111112
178,2172,0.6153846153846154
242,3234,0.6153846153846154
355,1897,0.6153846153846154
384,3505,0.6153846153846154
553,619,0.6153846153846154
599,973,0.6153846153846154
605,3317,0.6153846153846154
999,2124,0.6153846153846154
1736,1876,0.6153846153846154
2944,3314,0.6153846153846154
2949,3939,0.6153846153846154
111,1921,0.625
111,2923,0.625
201,2204,0.625
414,2942,0.625
441,2842,0.625
626,3948,0.625
638,1410,0.625
987,3851,0.625
1299,3372,0.625
1437,1664,0.625
111,3375,0.6363636363636364
112,3560,0.6363636363636364
327,1353,0.6363636363636364
431,3437,0.6363636363636364
820,1897,0.6363636363636364
854,1286,0.6363636363636364
864,3674,0.6363636363636364
892,3938,0.6363636363636364
1132,3948,0.6363636363636364
1289,3317,0.6363636363636364
1351,2124,0.6363636363636364
1351,3267,0.6363636363636364
1892,2172,0.6363636363636364
1892,3377,0.6363636363636364
1897,2577,0.6363636363636364
1897,3172,0.6363636363636364
2172,2976,0.6363636363636364
3037,3674,0.6363636363636364
3079,3674,0.6363636363636364
178,1929,0.6428571428571428
178,3823,0.6428571428571428
364,2124,0.6428571428571428
414,1809,0.6428571428571428
465,599,0.6428571428571428
642,3172,0.6428571428571428
864,3288,0.6428571428571428
957,1286,0.6428571428571428
1641,2103,0.6428571428571428
1884,2172,0.6428571428571428
2543,2942,0.6428571428571428
3223,3704,0.6428571428571428
355,3701,0.6470588235294117
920,1395,0.6470588235294117
1406,1992,0.6470588235294117
2248,3664,0.6470588235294117
2380,2567,0.6470588235294117
2765,2799,0.6470588235294117
3334,3630,0.6470588235294117
3514,3653,0.6470588235294117
526,3456,0.65
40,2017,0.6666666666666667
96,1921,0.6666666666666667
98,1892,0.6666666666666667
103,2380,0.6666666666666667
111,1209,0.6666666666666667
201,724,0.6666666666666667
211,1480,0.6666666666666667
211,3914,0.6666666666666667
291,406,0.6666666666666667
295,355,0.6666666666666667
295,1005,0.6666666666666667
333,3267,0.6666666666666667
355,3408,0.6666666666666667
406,992,0.6666666666666667
406,3823,0.6666666666666667
436,2923,0.6666666666666667
438,3212,0.6666666666666667
478,3200,0.6666666666666667
504,892,0.6666666666666667
520,1787,0.6666666666666667
526,1404,0.6666666666666667
580,3560,0.6666666666666667
586,1965,0.6666666666666667
586,3564,0.6666666666666667
588,1929,0.6666666666666667
663,3757,0.6666666666666667
705,1661,0.6666666666666667
726,3408,0.6666666666666667
747,2976,0.6666666666666667
820,3223,0.6666666666666667
825,892,0.6666666666666667
836,864,0.6666666666666667
836,1823,0.6666666666666667
849,2923,0.6666666666666667
854,1773,0.6666666666666667
854,2541,0.6666666666666667
854,2674,0.6666666666666667
854,2842,0.6666666666666667
864,1286,0.6666666666666667
1048,3288,0.6666666666666667
1105,3639,0.6666666666666667
1132,3349,0.6666666666666667
1147,3668,0.6666666666666667
1410,3753,0.6666666666666667
1579,2172,0.6666666666666667
1579,2989,0.6666666666666667
1692,3823,0.6666666666666667
1703,3272,0.6666666666666667
1759,3627,0.6666666666666667
1769,2253,0.6666666666666667
1941,2172,0.6666666666666667
2036,3377,0.6666666666666667
2112,3948,0.6666666666666667
2145,3037,0.6666666666666667
2172,3370,0.6666666666666667
2243,2407,0.6666666666666667
2364,3187,0.6666666666666667
2393,2541,0.6666666666666667
2842,3317,0.6666666666666667
2842,3346,0.6666666666666667
2849,2864,0.6666666666666667
2914,3900,0.6666666666666667
2930,3192,0.6666666666666667
2973,3936,0.6666666666666667
3017,3190,0.6666666666666667
3108,3825,0.6666666666666667
3161,3707,0.6666666666666667
3223,3653,0.6666666666666667
3223,3900,0.6666666666666667
3288,3724,0.6666666666666667
3372,3560,0.6666666666666667
3408,3664,0.6666666666666667
2914,3017,0.6818181818181819
40,475,0.6842105263157895
128,2930,0.6842105263157895
875,2735,0.6842105263157895
1168,1584,0.6842105263157895
2546,3687,0.6842105263157895
3,726,0.6875
98,2925,0.6875
103,3190,0.6875
196,2554,0.6875
291,348,0.6875
414,1981,0.6875
574,3707,0.6875
642,3161,0.6875
759,1522,0.6875
828,864,0.6875
842,1794,0.6875
842,3297,0.6875
892,3835,0.6875
1025,2333,0.6875
1450,3179,0.6875
1741,3823,0.6875
1751,3346,0.6875
1773,2545,0.6875
1992,2863,0.6875
2330,2455,0.6875
3190,3693,0.6875
3243,3505,0.6875
242,3640,0.6923076923076923
333,2126,0.6923076923076923
369,3189,0.6923076923076923
431,3399,0.6923076923076923
521,987,0.6923076923076923
864,988,0.6923076923076923
888,2571,0.6923076923076923
1462,3232,0.6923076923076923
1747,3640,0.6923076923076923
1751,3232,0.6923076923076923
1797,1899,0.6923076923076923
1992,3317,0.6923076923076923
2172,3241,0.6923076923076923
2243,3903,0.6923076923076923
2364,3037,0.6923076923076923
2842,3460,0.6923076923076923
2885,3223,0.6923076923076923
2976,2984,0.6923076923076923
2989,3791,0.6923076923076923
3408,3437,0.6923076923076923
438,2089,0.6956521739130435
975,1395,0.6956521739130435
2101,3940,0.6956521739130435
3370,3746,0.6956521739130435
29,1049,0.7
92,2914,0.7
128,3585,0.7
128,3940,0.7
327,619,0.7
327,2789,0.7
342,3189,0.7
409,3289,0.7
417,2528,0.7
512,3560,0.7
586,2172,0.7
604,3318,0.7
664,2773,0.7
820,3950,0.7
990,2981,0.7
1202,2543,0.7
1352,3664,0.7
1579,2478,0.7
1649,3751,0.7
1679,3172,0.7
1716,3189,0.7
1977,2721,0.7
1977,3120,0.7
2534,3668,0.7
2735,3949,0.7
3232,3357,0.7
3640,3945,0.7
438,3203,0.7037037037037037
3175,3212,0.7037037037037037
103,641,0.7058823529411764
128,1578,0.7058823529411764
177,1372,0.7058823529411764
196,2299,0.7058823529411764
295,842,0.7058823529411764
295,2973,0.7058823529411764
381,3120,0.7058823529411764
456,1094,0.7058823529411764
475,1462,0.7058823529411764
475,2297,0.7058823529411764
475,3108,0.7058823529411764
599,3366,0.7058823529411764
641,3441,0.7058823529411764
690,3172,0.7058823529411764
709,1372,0.7058823529411764
1036,3664,0.7058823529411764
1106,1887,0.7058823529411764
1136,3241,0.7058823529411764
1311,3536,0.7058823529411764
1370,2112,0.7058823529411764
1429,3267,0.7058823529411764
1505,1738,0.7058823529411764
1578,3190,0.7058823529411764
2036,3686,0.7058823529411764
2215,3408,0.7058823529411764
2614,2875,0.7058823529411764
3182,3243,0.7058823529411764
3835,3881,0.7058823529411764
1228,3681,0.7083333333333333
3,3325,0.7142857142857143
103,1984,0.7142857142857143
111,1198,0.7142857142857143
165,3288,0.7142857142857143
196,1887,0.7142857142857143
303,493,0.7142857142857143
303,2852,0.7142857142857143
303,3125,0.7142857142857143
364,3671,0.7142857142857143
384,1738,0.7142857142857143
392,2825,0.7142857142857143
499,616,0.7142857142857143
604,3881,0.7142857142857143
726,2430,0.7142857142857143
738,3831,0.7142857142857143
768,1773,0.7142857142857143
1026,1224,0.7142857142857143
1036,2571,0.7142857142857143
1142,3570,0.7142857142857143
1143,2914,0.7142857142857143
1168,2343,0.7142857142857143
1224,1285,0.7142857142857143
1307,3088,0.7142857142857143
1406,2557,0.7142857142857143
1409,3317,0.7142857142857143
1421,3243,0.7142857142857143
1453,3372,0.7142857142857143
1549,3900,0.7142857142857143
1559,2099,0.7142857142857143
1559,3172,0.7142857142857143
1751,2606,0.7142857142857143
1797,3554,0.7142857142857143
1851,3288,0.7142857142857143
1905,3408,0.7142857142857143
1942,3120,0.7142857142857143
2172,2612,0.7142857142857143
2185,3705,0.7142857142857143
2213,3942,0.7142857142857143
2238,2989,0.7142857142857143
2314,3223,0.7142857142857143
2478,2520,0.7142857142857143
2494,3232,0.7142857142857143
2554,3940,0.7142857142857143
2842,3604,0.7142857142857143
3370,3582,0.7142857142857143
3505,3806,0.7142857142857143
196,438,0.7222222222222222
376,1406,0.7222222222222222
441,1456,0.7222222222222222
441,2330,0.7222222222222222
456,641,0.7222222222222222
578,3010,0.7222222222222222
842,1311,0.7222222222222222
1132,3906,0.7222222222222222
1448,2740,0.7222222222222222
1630,2248,0.7222222222222222
1661,3707,0.7222222222222222
1970,3473,0.7222222222222222
2343,3593,0.7222222222222222
2445,2875,0.7222222222222222
2465,3906,0.7222222222222222
1,2172,0.7272727272727273
41,3948,0.7272727272727273
96,201,0.7272727272727273
136,3598,0.7272727272727273
146,854,0.7272727272727273
146,2982,0.7272727272727273
253,2598,0.7272727272727273
506,1453,0.7272727272727273
520,2867,0.7272727272727273
523,2530,0.7272727272727273
594,3938,0.7272727272727273
724,3659,0.7272727272727273
842,3895,0.7272727272727273
854,3330,0.7272727272727273
920,2777,0.7272727272727273
1124,2497,0.7272727272727273
1192,1876,0.7272727272727273
1228,3560,0.7272727272727273
1662,2973,0.7272727272727273
1724,1825,0.7272727272727273
2017,2890,0.7272727272727273
2187,2339,0.7272727272727273
2299,3592,0.7272727272727273
2339,2784,0.7272727272727273
2617,2923,0.7272727272727273
2796,3640,0.7272727272727273
2914,3088,0.7272727272727273
2923,3611,0.7272727272727273
2942,3566,0.7272727272727273
3163,3189,0.7272727272727273
3189,3718,0.7272727272727273
3367,3919,0.7272727272727273
3452,3582,0.7307692307692308
316,726,0.7333333333333334
456,541,0.7333333333333334
523,2689,0.7333333333333334
573,623,0.7333333333333334
